"date","experiment","level","model","temporal_resolution","variable","realization_number","model_ID","CMIP6_table","CMIP6_table_shortname","grid"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","mri_esm2_0","monthly","precipitation","r1i1p1f1","MRI-ESM2-0","Amon","pr","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","mri_esm2_0","monthly","snowfall_flux","r1i1p1f1","MRI-ESM2-0","Amon","prsn","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","mri_esm2_0","monthly","surface_air_pressure","r1i1p1f1","MRI-ESM2-0","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","mri_esm2_0","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","MRI-ESM2-0","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","mri_esm2_0","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","MRI-ESM2-0","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","mri_esm2_0","monthly","near_surface_air_temperature","r1i1p1f1","MRI-ESM2-0","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","mri_esm2_0","monthly","daily_maximum_near_surface_air_temperature","r1i1p1f1","MRI-ESM2-0","Amon","tasmax","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","mri_esm2_0","monthly","daily_minimum_near_surface_air_temperature","r1i1p1f1","MRI-ESM2-0","Amon","tasmin","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","mri_esm2_0","monthly","surface_downward_eastward_wind_stress","r1i1p1f1","MRI-ESM2-0","Amon","tauu","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","mri_esm2_0","monthly","surface_temperature","r1i1p1f1","MRI-ESM2-0","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","mri_esm2_0","monthly","eastward_near_surface_wind","r1i1p1f1","MRI-ESM2-0","Amon","vas","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","mri_esm2_0","monthly","northward_near_surface_wind","r1i1p1f1","MRI-ESM2-0","Amon","uas","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","cnrm_esm2_1","monthly","evaporation_including_sublimation_and_transpiration","r1i1p1f2","CNRM-ESM2-1","Amon","evspsbl","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","cnrm_esm2_1","monthly","moisture_in_upper_portion_of_soil_column","r1i1p1f2","CNRM-ESM2-1","Emon","mrsosLut","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","cnrm_esm2_1","monthly","sea_level_pressure","r1i1p1f2","CNRM-ESM2-1","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","canesm5","monthly","evaporation_including_sublimation_and_transpiration","r1i1p1f1","CANESM5","Amon","evspsbl","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","canesm5","monthly","moisture_in_upper_portion_of_soil_column","r1i1p1f1","CANESM5","Emon","mrsosLut","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","canesm5","monthly","sea_level_pressure","r1i1p1f1","CANESM5","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","ipsl_cm6a_lr","monthly","evaporation_including_sublimation_and_transpiration","r1i1p1f1","IPSL-CM6A-LR","Amon","evspsbl","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","ipsl_cm6a_lr","monthly","moisture_in_upper_portion_of_soil_column","r1i1p1f1","IPSL-CM6A-LR","Emon","mrsosLut","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","ipsl_cm6a_lr","monthly","sea_level_pressure","r1i1p1f1","IPSL-CM6A-LR","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","miroc6","monthly","evaporation_including_sublimation_and_transpiration","r1i1p1f1","MIROC6","Amon","evspsbl","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","miroc6","monthly","moisture_in_upper_portion_of_soil_column","r1i1p1f1","MIROC6","Emon","mrsosLut","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","miroc6","monthly","sea_level_pressure","r1i1p1f1","MIROC6","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","mri_esm2_0","monthly","evaporation_including_sublimation_and_transpiration","r1i1p1f1","MRI-ESM2-0","Amon","evspsbl","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","mri_esm2_0","monthly","moisture_in_upper_portion_of_soil_column","r1i1p1f1","MRI-ESM2-0","Emon","mrsosLut","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","mri_esm2_0","monthly","sea_level_pressure","r1i1p1f1","MRI-ESM2-0","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","canesm5","monthly","surface_temperature_of_sea_ice","r1i1p1f1","CANESM5","SImon","sitemptop","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","fgoals_g3","monthly","surface_temperature_of_sea_ice","r1i1p1f1","FGOALS-G3","SImon","sitemptop","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","ipsl_cm6a_lr","monthly","surface_temperature_of_sea_ice","r1i1p1f1","IPSL-CM6A-LR","SImon","sitemptop","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","canesm5","monthly","sea_ice_area_percentage_on_ocean_grid","r1i1p1f1","CANESM5","SImon","siconc","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","fgoals_g3","monthly","sea_ice_area_percentage_on_ocean_grid","r1i1p1f1","FGOALS-G3","SImon","siconc","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","ipsl_cm6a_lr","monthly","sea_ice_area_percentage_on_ocean_grid","r1i1p1f1","IPSL-CM6A-LR","SImon","siconc","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","miroc6","monthly","sea_ice_area_percentage_on_ocean_grid","r1i1p1f1","MIROC6","SImon","siconc","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","mri_esm2_0","monthly","sea_ice_area_percentage_on_ocean_grid","r1i1p1f1","MRI-ESM2-0","SImon","siconc","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","canesm5","monthly","surface_snow_amount","r1i1p1f1","CANESM5","LImon","snw","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","giss_e2_1_g","monthly","surface_snow_amount","r1i1p1f1","GISS-E2-1-G","LImon","snw","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","ipsl_cm6a_lr","monthly","surface_snow_amount","r1i1p1f1","IPSL-CM6A-LR","LImon","snw","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","miroc6","monthly","surface_snow_amount","r1i1p1f1","MIROC6","LImon","snw","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","mri_esm2_0","monthly","surface_snow_amount","r1i1p1f1","MRI-ESM2-0","LImon","snw","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","canesm5","monthly","sea_ice_mass_per_area","r1i1p1f1","CANESM5","SImon","simass","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","ipsl_cm6a_lr","monthly","sea_ice_mass_per_area","r1i1p1f1","IPSL-CM6A-LR","SImon","simass","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","miroc6","monthly","sea_ice_mass_per_area","r1i1p1f1","MIROC6","SImon","simass","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","ipsl_cm6a_lr","monthly","sea_ice_thickness","r1i1p1f1","IPSL-CM6A-LR","SImon","sirdgthick","gn"
"2015-01-16/2100-12-16","ssp4_6_0","single_levels","miroc6","monthly","sea_ice_thickness","r1i1p1f1","MIROC6","SImon","sirdgthick","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","near_surface_relative_humidity","r1i1p1f2","CNRM-ESM2-1","Amon","hurs","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","sea_surface_salinity","r1i1p1f2","CNRM-ESM2-1","Omon","sos","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","sea_surface_temperature","r1i1p1f2","CNRM-ESM2-1","Omon","tos","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","sea_surface_height_above_geoid","r1i1p1f2","CNRM-ESM2-1","Omon","zos","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","fgoals_g3","monthly","sea_surface_salinity","r1i1p1f1","FGOALS-G3","Omon","sos","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","fgoals_g3","monthly","sea_surface_temperature","r1i1p1f1","FGOALS-G3","Omon","tos","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","fgoals_g3","monthly","sea_surface_height_above_geoid","r1i1p1f1","FGOALS-G3","Omon","zos","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","total_cloud_cover_percentage","r1i1p1f2","CNRM-ESM2-1","Amon","clt","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","surface_upward_latent_heat_flux","r1i1p1f2","CNRM-ESM2-1","Amon","hfls","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","surface_upward_sensible_heat_flux","r1i1p1f2","CNRM-ESM2-1","Amon","hfss","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","total_runoff","r1i1p1f2","CNRM-ESM2-1","Emon","mrroLut","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","surface_downwelling_longwave_radiation","r1i1p1f2","CNRM-ESM2-1","Amon","rlds","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","surface_upwelling_longwave_radiation","r1i1p1f2","CNRM-ESM2-1","Amon","rlus","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","surface_downwelling_shortwave_radiation","r1i1p1f2","CNRM-ESM2-1","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","toa_incident_shortwave_radiation","r1i1p1f2","CNRM-ESM2-1","Amon","rsdt","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","surface_upwelling_shortwave_radiation","r1i1p1f2","CNRM-ESM2-1","Amon","rsus","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","near_surface_wind_speed","r1i1p1f2","CNRM-ESM2-1","Amon","sfcWind","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","daily_maximum_near_surface_air_temperature","r1i1p1f2","CNRM-ESM2-1","Amon","tasmax","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","fgoals_g3","monthly","total_cloud_cover_percentage","r1i1p1f1","FGOALS-G3","Amon","clt","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","fgoals_g3","monthly","surface_upward_latent_heat_flux","r1i1p1f1","FGOALS-G3","Amon","hfls","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","fgoals_g3","monthly","surface_upward_sensible_heat_flux","r1i1p1f1","FGOALS-G3","Amon","hfss","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","fgoals_g3","monthly","total_runoff","r1i1p1f1","FGOALS-G3","Emon","mrroLut","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","fgoals_g3","monthly","surface_downwelling_longwave_radiation","r1i1p1f1","FGOALS-G3","Amon","rlds","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","fgoals_g3","monthly","surface_upwelling_longwave_radiation","r1i1p1f1","FGOALS-G3","Amon","rlus","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","fgoals_g3","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","FGOALS-G3","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","fgoals_g3","monthly","toa_incident_shortwave_radiation","r1i1p1f1","FGOALS-G3","Amon","rsdt","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","fgoals_g3","monthly","surface_upwelling_shortwave_radiation","r1i1p1f1","FGOALS-G3","Amon","rsus","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","fgoals_g3","monthly","near_surface_wind_speed","r1i1p1f1","FGOALS-G3","Amon","sfcWind","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","fgoals_g3","monthly","daily_maximum_near_surface_air_temperature","r1i1p1f1","FGOALS-G3","Amon","tasmax","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","total_cloud_cover_percentage","r1i1p1f2","MIROC-ES2L","Amon","clt","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","surface_upward_latent_heat_flux","r1i1p1f2","MIROC-ES2L","Amon","hfls","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","surface_upward_sensible_heat_flux","r1i1p1f2","MIROC-ES2L","Amon","hfss","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","total_runoff","r1i1p1f2","MIROC-ES2L","Emon","mrroLut","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","surface_downwelling_longwave_radiation","r1i1p1f2","MIROC-ES2L","Amon","rlds","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","surface_upwelling_longwave_radiation","r1i1p1f2","MIROC-ES2L","Amon","rlus","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","surface_downwelling_shortwave_radiation","r1i1p1f2","MIROC-ES2L","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","toa_incident_shortwave_radiation","r1i1p1f2","MIROC-ES2L","Amon","rsdt","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","surface_upwelling_shortwave_radiation","r1i1p1f2","MIROC-ES2L","Amon","rsus","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","near_surface_wind_speed","r1i1p1f2","MIROC-ES2L","Amon","sfcWind","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","daily_maximum_near_surface_air_temperature","r1i1p1f2","MIROC-ES2L","Amon","tasmax","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","evaporation_including_sublimation_and_transpiration","r1i1p1f2","CNRM-ESM2-1","Amon","evspsbl","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","near_surface_specific_humidity","r1i1p1f2","CNRM-ESM2-1","Amon","huss","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","moisture_in_upper_portion_of_soil_column","r1i1p1f2","CNRM-ESM2-1","Emon","mrsosLut","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","precipitation","r1i1p1f2","CNRM-ESM2-1","Amon","pr","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","snowfall_flux","r1i1p1f2","CNRM-ESM2-1","Amon","prsn","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","surface_air_pressure","r1i1p1f2","CNRM-ESM2-1","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","sea_level_pressure","r1i1p1f2","CNRM-ESM2-1","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","toa_outgoing_longwave_radiation","r1i1p1f2","CNRM-ESM2-1","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","toa_outgoing_shortwave_radiation","r1i1p1f2","CNRM-ESM2-1","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","near_surface_air_temperature","r1i1p1f2","CNRM-ESM2-1","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","daily_minimum_near_surface_air_temperature","r1i1p1f2","CNRM-ESM2-1","Amon","tasmin","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","surface_downward_eastward_wind_stress","r1i1p1f2","CNRM-ESM2-1","Amon","tauu","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","surface_downward_northward_wind_stress","r1i1p1f2","CNRM-ESM2-1","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","surface_temperature","r1i1p1f2","CNRM-ESM2-1","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","eastward_near_surface_wind","r1i1p1f2","CNRM-ESM2-1","Amon","vas","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","cnrm_esm2_1","monthly","northward_near_surface_wind","r1i1p1f2","CNRM-ESM2-1","Amon","uas","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","evaporation_including_sublimation_and_transpiration","r1i1p1f2","MIROC-ES2L","Amon","evspsbl","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","near_surface_specific_humidity","r1i1p1f2","MIROC-ES2L","Amon","huss","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","moisture_in_upper_portion_of_soil_column","r1i1p1f2","MIROC-ES2L","Emon","mrsosLut","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","precipitation","r1i1p1f2","MIROC-ES2L","Amon","pr","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","snowfall_flux","r1i1p1f2","MIROC-ES2L","Amon","prsn","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","surface_air_pressure","r1i1p1f2","MIROC-ES2L","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","sea_level_pressure","r1i1p1f2","MIROC-ES2L","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","toa_outgoing_longwave_radiation","r1i1p1f2","MIROC-ES2L","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","toa_outgoing_shortwave_radiation","r1i1p1f2","MIROC-ES2L","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","near_surface_air_temperature","r1i1p1f2","MIROC-ES2L","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","daily_minimum_near_surface_air_temperature","r1i1p1f2","MIROC-ES2L","Amon","tasmin","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","surface_downward_eastward_wind_stress","r1i1p1f2","MIROC-ES2L","Amon","tauu","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","surface_downward_northward_wind_stress","r1i1p1f2","MIROC-ES2L","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","surface_temperature","r1i1p1f2","MIROC-ES2L","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","eastward_near_surface_wind","r1i1p1f2","MIROC-ES2L","Amon","vas","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","northward_near_surface_wind","r1i1p1f2","MIROC-ES2L","Amon","uas","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","fgoals_g3","monthly","snow_depth","r1i1p1f1","FGOALS-G3","LImon","snd","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","snow_depth","r1i1p1f2","MIROC-ES2L","LImon","snd","gn"
"2015-01-16/2100-12-16","ssp5_3_4os","single_levels","miroc_es2l","monthly","surface_snow_amount","r1i1p1f2","MIROC-ES2L","LImon","snw","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","access_cm2","monthly","surface_upward_latent_heat_flux","r1i1p1f1","ACCESS-CM2","Amon","hfls","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","access_cm2","monthly","surface_upward_sensible_heat_flux","r1i1p1f1","ACCESS-CM2","Amon","hfss","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","access_cm2","monthly","surface_air_pressure","r1i1p1f1","ACCESS-CM2","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","access_cm2","monthly","sea_level_pressure","r1i1p1f1","ACCESS-CM2","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","access_cm2","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","ACCESS-CM2","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","access_cm2","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","ACCESS-CM2","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","access_cm2","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","ACCESS-CM2","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","access_cm2","monthly","near_surface_air_temperature","r1i1p1f1","ACCESS-CM2","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","access_cm2","monthly","surface_downward_eastward_wind_stress","r1i1p1f1","ACCESS-CM2","Amon","tauu","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","access_cm2","monthly","surface_downward_northward_wind_stress","r1i1p1f1","ACCESS-CM2","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","access_cm2","monthly","surface_temperature","r1i1p1f1","ACCESS-CM2","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","awi_cm_1_1_mr","monthly","surface_upward_latent_heat_flux","r1i1p1f1","AWI-CM-1-1-MR","Amon","hfls","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","awi_cm_1_1_mr","monthly","surface_upward_sensible_heat_flux","r1i1p1f1","AWI-CM-1-1-MR","Amon","hfss","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","awi_cm_1_1_mr","monthly","surface_air_pressure","r1i1p1f1","AWI-CM-1-1-MR","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","awi_cm_1_1_mr","monthly","sea_level_pressure","r1i1p1f1","AWI-CM-1-1-MR","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","awi_cm_1_1_mr","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","AWI-CM-1-1-MR","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","awi_cm_1_1_mr","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","AWI-CM-1-1-MR","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","awi_cm_1_1_mr","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","AWI-CM-1-1-MR","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","awi_cm_1_1_mr","monthly","near_surface_air_temperature","r1i1p1f1","AWI-CM-1-1-MR","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","awi_cm_1_1_mr","monthly","surface_downward_eastward_wind_stress","r1i1p1f1","AWI-CM-1-1-MR","Amon","tauu","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","awi_cm_1_1_mr","monthly","surface_downward_northward_wind_stress","r1i1p1f1","AWI-CM-1-1-MR","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","awi_cm_1_1_mr","monthly","surface_temperature","r1i1p1f1","AWI-CM-1-1-MR","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","bcc_csm2_mr","monthly","surface_upward_latent_heat_flux","r1i1p1f1","BCC-CSM2-MR","Amon","hfls","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","bcc_csm2_mr","monthly","surface_upward_sensible_heat_flux","r1i1p1f1","BCC-CSM2-MR","Amon","hfss","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","bcc_csm2_mr","monthly","surface_air_pressure","r1i1p1f1","BCC-CSM2-MR","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","bcc_csm2_mr","monthly","sea_level_pressure","r1i1p1f1","BCC-CSM2-MR","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","bcc_csm2_mr","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","BCC-CSM2-MR","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","bcc_csm2_mr","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","BCC-CSM2-MR","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","bcc_csm2_mr","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","BCC-CSM2-MR","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","bcc_csm2_mr","monthly","near_surface_air_temperature","r1i1p1f1","BCC-CSM2-MR","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","bcc_csm2_mr","monthly","surface_downward_eastward_wind_stress","r1i1p1f1","BCC-CSM2-MR","Amon","tauu","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","bcc_csm2_mr","monthly","surface_downward_northward_wind_stress","r1i1p1f1","BCC-CSM2-MR","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","bcc_csm2_mr","monthly","surface_temperature","r1i1p1f1","BCC-CSM2-MR","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ciesm","monthly","surface_upward_latent_heat_flux","r1i1p1f1","CIESM","Amon","hfls","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ciesm","monthly","surface_upward_sensible_heat_flux","r1i1p1f1","CIESM","Amon","hfss","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ciesm","monthly","surface_air_pressure","r1i1p1f1","CIESM","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ciesm","monthly","sea_level_pressure","r1i1p1f1","CIESM","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ciesm","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","CIESM","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ciesm","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","CIESM","Amon","rsds","gn"
